Company_ID,NEW_CONAME,Year,LabID_new,Lab_Location,Lab_State,StateOwned,ForeignOwned,DSIR_Code,LabLat,LabLong
1446,Syngenta India,2007,1814,Panaji,Goa,0,1,5,15.4928,73.8201
1446,Syngenta India,2007,1815,Pune,Maharashtra,0,1,5,18.52043,73.856744
1446,Syngenta India,2008,1812,Aurangabad,Maharashtra,0,1,5,19.883,75.333
1446,Syngenta India,2008,1813,Mumbai,Maharashtra,0,1,5,19.017615,72.856164
1446,Syngenta India,2008,1814,Panaji,Goa,0,1,5,15.4928,73.8201
1446,Syngenta India,2008,1815,Pune,Maharashtra,0,1,5,18.52043,73.856744
1446,Syngenta India,2009,1812,Aurangabad,Maharashtra,0,1,5,19.883,75.333
1446,Syngenta India,2009,1813,Mumbai,Maharashtra,0,1,5,19.017615,72.856164
1446,Syngenta India,2009,1814,Panaji,Goa,0,1,5,15.4928,73.8201
1446,Syngenta India,2009,1815,Pune,Maharashtra,0,1,5,18.52043,73.856744
1446,Syngenta India,2010,1812,Aurangabad,Maharashtra,0,1,5,19.883,75.333
1446,Syngenta India,2010,1813,Mumbai,Maharashtra,0,1,5,19.017615,72.856164
1446,Syngenta India,2010,1814,Panaji,Goa,0,1,5,15.4928,73.8201
1446,Syngenta India,2010,1815,Pune,Maharashtra,0,1,5,18.52043,73.856744
1447,Synthetic Silica Products,2003,1816,Kanpur,Uttar Pradesh,0,0,4,26.457904,80.320663
1447,Synthetic Silica Products,2005,1816,Kanpur,Uttar Pradesh,0,0,4,26.457904,80.320663
1447,Synthetic Silica Products,2006,1816,Kanpur,Uttar Pradesh,0,0,4,26.457904,80.320663
1448,Synthetics And Polymer Industries Props. Synpol Products,2003,1817,Ahmedabad,Gujarat,0,0,1,23.039568,72.566005
1448,Synthetics And Polymer Industries Props. Synpol Products,2005,1817,Ahmedabad,Gujarat,0,0,1,23.039568,72.566005
1448,Synthetics And Polymer Industries Props. Synpol Products,2006,1817,Ahmedabad,Gujarat,0,0,1,23.039568,72.566005
1448,Synthetics And Polymer Industries Props. Synpol Products,2007,1817,Ahmedabad,Gujarat,0,0,1,23.039568,72.566005
1448,Synthetics And Polymer Industries Props. Synpol Products,2008,1817,Ahmedabad,Gujarat,0,0,1,23.039568,72.566005
1449,Synthite Industrial Chemicals,2003,1818,Kolenchery,Kerala,0,0,1,9.9786148,76.476552
1449,Synthite Industrial Chemicals,2005,1818,Kolenchery,Kerala,0,0,1,9.9786148,76.476552
1449,Synthite Industrial Chemicals,2006,1818,Kolenchery,Kerala,0,0,1,9.9786148,76.476552
1449,Synthite Industrial Chemicals,2007,1818,Kolenchery,Kerala,0,0,1,9.9786148,76.476552
1449,Synthite Industrial Chemicals,2008,1818,Kolenchery,Kerala,0,0,1,9.9786148,76.476552
1449,Synthite Industrial Chemicals,2009,1818,Kolenchery,Kerala,0,0,1,9.9786148,76.476552
1449,Synthite Industrial Chemicals,2010,1818,Kolenchery,Kerala,0,0,1,9.9786148,76.476552
1450,T C M,2003,1819,Cochin,Kerala,0,0,1,9.939248,76.259625
1451,T I L,2003,1820,Kolkata,West Bengal,0,0,3,22.572646,88.363895
1451,T I L,2005,1820,Kolkata,West Bengal,0,0,3,22.572646,88.363895
1451,T I L,2006,1820,Kolkata,West Bengal,0,0,3,22.572646,88.363895
1452,T R F,2003,1821,Jamshedpur,Jharkhand,0,0,3,22.7994,86.1923
1452,T R F,2005,1821,Jamshedpur,Jharkhand,0,0,3,22.7994,86.1923
1452,T R F,2006,1821,Jamshedpur,Jharkhand,0,0,3,22.7994,86.1923
1452,T R F,2007,1821,Jamshedpur,Jharkhand,0,0,3,22.7994,86.1923
1452,T R F,2008,1821,Jamshedpur,Jharkhand,0,0,3,22.7994,86.1923
1452,T R F,2009,1821,Jamshedpur,Jharkhand,0,0,3,22.7994,86.1923
1452,T R F,2010,1821,Jamshedpur,Jharkhand,0,0,3,22.7994,86.1923
1453,T Stanes And Company,2003,1822,Coimbatore,Tamil Nadu,0,0,1,11.0116,76.9681
1453,T Stanes And Company,2005,1822,Coimbatore,Tamil Nadu,0,0,1,11.0116,76.9681
1453,T Stanes And Company,2006,1822,Coimbatore,Tamil Nadu,0,0,1,11.0116,76.9681
1453,T Stanes And Company,2007,1822,Coimbatore,Tamil Nadu,0,0,1,11.0116,76.9681
1453,T Stanes And Company,2008,1822,Coimbatore,Tamil Nadu,0,0,1,11.0116,76.9681
1453,T Stanes And Company,2009,1822,Coimbatore,Tamil Nadu,0,0,1,11.0116,76.9681
1453,T Stanes And Company,2010,1822,Coimbatore,Tamil Nadu,0,0,1,11.0116,76.9681
1454,T T K Healthcare,2003,1823,Chennai,Tamil Nadu,0,0,1,13.060422,80.249583
1454,T T K Healthcare,2005,1823,Chennai,Tamil Nadu,0,0,1,13.060422,80.249583
1454,T T K Healthcare,2006,1823,Chennai,Tamil Nadu,0,0,1,13.060422,80.249583
1454,T T K Healthcare,2007,1823,Chennai,Tamil Nadu,0,0,1,13.060422,80.249583
1454,T T K Healthcare,2008,1823,Chennai,Tamil Nadu,0,0,1,13.060422,80.249583
1454,T T K Healthcare,2009,1823,Chennai,Tamil Nadu,0,0,1,13.060422,80.249583
1454,T T K Healthcare,2010,1823,Chennai,Tamil Nadu,0,0,1,13.060422,80.249583
1455,T V S Electronics,2003,1824,Chennai,Tamil Nadu,0,0,2,13.060422,80.249583
1455,T V S Electronics,2005,1824,Chennai,Tamil Nadu,0,0,2,13.060422,80.249583
1455,T V S Electronics,2006,1824,Chennai,Tamil Nadu,0,0,2,13.060422,80.249583
1455,T V S Electronics,2007,1824,Chennai,Tamil Nadu,0,0,2,13.060422,80.249583
1455,T V S Electronics,2008,1824,Chennai,Tamil Nadu,0,0,2,13.060422,80.249583
1455,T V S Electronics,2009,1824,Chennai,Tamil Nadu,0,0,2,13.060422,80.249583
1455,T V S Electronics,2010,1824,Chennai,Tamil Nadu,0,0,2,13.060422,80.249583
1456,T V S Motor Company,2003,1825,Hosur,Tamil Nadu,0,0,3,12.733027,77.83016
1456,T V S Motor Company,2005,1825,Hosur,Tamil Nadu,0,0,3,12.733027,77.83016
1456,T V S Motor Company,2006,1825,Hosur,Tamil Nadu,0,0,3,12.733027,77.83016
1456,T V S Motor Company,2007,1825,Hosur,Tamil Nadu,0,0,3,12.733027,77.83016
1456,T V S Motor Company,2008,1825,Hosur,Tamil Nadu,0,0,3,12.733027,77.83016
1456,T V S Motor Company,2009,1825,Hosur,Tamil Nadu,0,0,3,12.733027,77.83016
1456,T V S Motor Company,2010,1825,Hosur,Tamil Nadu,0,0,3,12.733027,77.83016
1457,T V S Srichakra,2008,1826,Madurai,Tamil Nadu,0,0,4,9.915997,78.121847
1457,T V S Srichakra,2009,1826,Madurai,Tamil Nadu,0,0,4,9.915997,78.121847
1457,T V S Srichakra,2010,1826,Madurai,Tamil Nadu,0,0,4,9.915997,78.121847
1458,Tablets,2003,1827,Chennai,Tamil Nadu,0,0,1,13.060422,80.249583
1458,Tablets,2005,1827,Chennai,Tamil Nadu,0,0,1,13.060422,80.249583
1458,Tablets,2006,1827,Chennai,Tamil Nadu,0,0,1,13.060422,80.249583
1458,Tablets,2007,1827,Chennai,Tamil Nadu,0,0,1,13.060422,80.249583
1458,Tablets,2008,1827,Chennai,Tamil Nadu,0,0,1,13.060422,80.249583
1458,Tablets,2009,1827,Chennai,Tamil Nadu,0,0,1,13.060422,80.249583
1458,Tablets,2010,1827,Chennai,Tamil Nadu,0,0,1,13.060422,80.249583
1459,Tafe Motors and Tractors,2006,1828,Alwar,Rajasthan,0,1,3,27.5618,76.608742
1459,Tafe Motors and Tractors,2006,1829,Bhopal,Madhya Pradesh,0,1,3,23.259933,77.412615
1459,Tafe Motors and Tractors,2007,1828,Alwar,Rajasthan,0,1,3,27.5618,76.608742
1459,Tafe Motors and Tractors,2007,1829,Bhopal,Madhya Pradesh,0,1,3,23.259933,77.412615
1459,Tafe Motors and Tractors,2008,1828,Alwar,Rajasthan,0,1,3,27.5618,76.608742
1459,Tafe Motors and Tractors,2008,1829,Bhopal,Madhya Pradesh,0,1,3,23.259933,77.412615
1459,Tafe Motors and Tractors,2009,1828,Alwar,Rajasthan,0,1,3,27.5618,76.608742
1459,Tafe Motors and Tractors,2009,1829,Bhopal,Madhya Pradesh,0,1,3,23.259933,77.412615
1459,Tafe Motors and Tractors,2010,1828,Alwar,Rajasthan,0,1,3,27.5618,76.608742
1459,Tafe Motors and Tractors,2010,1829,Bhopal,Madhya Pradesh,0,1,3,23.259933,77.412615
1460,Tagros Chemicals India,2005,1830,Cuddalore,Tamil Nadu,0,0,1,11.75,79.75
1460,Tagros Chemicals India,2006,1830,Cuddalore,Tamil Nadu,0,0,1,11.75,79.75
1460,Tagros Chemicals India,2007,1830,Cuddalore,Tamil Nadu,0,0,1,11.75,79.75
1460,Tagros Chemicals India,2008,1830,Cuddalore,Tamil Nadu,0,0,1,11.75,79.75
1460,Tagros Chemicals India,2009,1830,Cuddalore,Tamil Nadu,0,0,1,11.75,79.75
1460,Tagros Chemicals India,2010,1830,Cuddalore,Tamil Nadu,0,0,1,11.75,79.75
1461,Talbros Automotive Components,2003,1831,Delhi,Delhi,0,0,3,28.635308,77.22496
1461,Talbros Automotive Components,2005,1831,Delhi,Delhi,0,0,3,28.635308,77.22496
1461,Talbros Automotive Components,2006,1831,Delhi,Delhi,0,0,3,28.635308,77.22496
1461,Talbros Automotive Components,2007,1831,Delhi,Delhi,0,0,3,28.635308,77.22496
1461,Talbros Automotive Components,2008,1831,Delhi,Delhi,0,0,3,28.635308,77.22496
1461,Talbros Automotive Components,2009,1831,Delhi,Delhi,0,0,3,28.635308,77.22496
1461,Talbros Automotive Components,2010,1831,Delhi,Delhi,0,0,3,28.635308,77.22496
1462,Tally Solutions,2003,1832,Bangalore,Karnataka,0,0,7,12.971599,77.594563
1462,Tally Solutions,2005,1832,Bangalore,Karnataka,0,0,7,12.971599,77.594563
1462,Tally Solutions,2006,1832,Bangalore,Karnataka,0,0,7,12.971599,77.594563
1462,Tally Solutions,2007,1832,Bangalore,Karnataka,0,0,7,12.971599,77.594563
1462,Tally Solutions,2008,1832,Bangalore,Karnataka,0,0,7,12.971599,77.594563
1462,Tally Solutions,2009,1832,Bangalore,Karnataka,0,0,7,12.971599,77.594563
1462,Tally Solutions,2010,1832,Bangalore,Karnataka,0,0,7,12.971599,77.594563
1463,Tamil Nadu Co-operative Sugar Federation,2003,1833,Chengalpattu,Tamil Nadu,1,0,5,12.6898,79.9792
1463,Tamil Nadu Co-operative Sugar Federation,2005,1833,Chengalpattu,Tamil Nadu,1,0,5,12.6898,79.9792
1463,Tamil Nadu Co-operative Sugar Federation,2006,1833,Chengalpattu,Tamil Nadu,1,0,5,12.6898,79.9792
1463,Tamil Nadu Co-operative Sugar Federation,2007,1833,Chengalpattu,Tamil Nadu,1,0,5,12.6898,79.9792
1463,Tamil Nadu Co-operative Sugar Federation,2008,1833,Chengalpattu,Tamil Nadu,1,0,5,12.6898,79.9792
1463,Tamil Nadu Co-operative Sugar Federation,2009,1833,Chengalpattu,Tamil Nadu,1,0,5,12.6898,79.9792
1463,Tamil Nadu Co-operative Sugar Federation,2010,1833,Chengalpattu,Tamil Nadu,1,0,5,12.6898,79.9792
1464,Tamil Nadu Electricity Board,2003,1834,Chennai,Tamil Nadu,1,0,8,13.060422,80.249583
1464,Tamil Nadu Electricity Board,2005,1834,Chennai,Tamil Nadu,1,0,8,13.060422,80.249583
1464,Tamil Nadu Electricity Board,2006,1834,Chennai,Tamil Nadu,1,0,8,13.060422,80.249583
1464,Tamil Nadu Electricity Board,2007,1834,Chennai,Tamil Nadu,1,0,8,13.060422,80.249583
1464,Tamil Nadu Electricity Board,2008,1834,Chennai,Tamil Nadu,1,0,8,13.060422,80.249583
1464,Tamil Nadu Electricity Board,2009,1834,Chennai,Tamil Nadu,1,0,8,13.060422,80.249583
1464,Tamil Nadu Electricity Board,2010,1834,Chennai,Tamil Nadu,1,0,8,13.060422,80.249583
1465,Tamil Nadu Newsprint And Papers,2003,1835,Karur,Tamil Nadu,1,0,4,10.957338,78.080937
1465,Tamil Nadu Newsprint And Papers,2005,1835,Karur,Tamil Nadu,1,0,4,10.957338,78.080937
1465,Tamil Nadu Newsprint And Papers,2006,1835,Karur,Tamil Nadu,1,0,4,10.957338,78.080937
1465,Tamil Nadu Newsprint And Papers,2007,1835,Karur,Tamil Nadu,1,0,4,10.957338,78.080937
1465,Tamil Nadu Newsprint And Papers,2008,1835,Karur,Tamil Nadu,1,0,4,10.957338,78.080937
1465,Tamil Nadu Newsprint And Papers,2009,1835,Karur,Tamil Nadu,1,0,4,10.957338,78.080937
1465,Tamil Nadu Newsprint And Papers,2010,1835,Karur,Tamil Nadu,1,0,4,10.957338,78.080937
1466,Tamil Nadu Petroproducts,2003,1836,Chennai,Tamil Nadu,0,0,8,13.060422,80.249583
1466,Tamil Nadu Petroproducts,2005,1836,Chennai,Tamil Nadu,0,0,8,13.060422,80.249583
1466,Tamil Nadu Petroproducts,2006,1836,Chennai,Tamil Nadu,0,0,8,13.060422,80.249583
1466,Tamil Nadu Petroproducts,2007,1836,Chennai,Tamil Nadu,0,0,8,13.060422,80.249583
1466,Tamil Nadu Petroproducts,2008,1836,Chennai,Tamil Nadu,0,0,8,13.060422,80.249583
1466,Tamil Nadu Petroproducts,2009,1836,Chennai,Tamil Nadu,0,0,8,13.060422,80.249583
1466,Tamil Nadu Petroproducts,2010,1836,Chennai,Tamil Nadu,0,0,8,13.060422,80.249583
1467,Taneja Aerospace And Aviation,2003,1837,Denkanikottai,Tamil Nadu,0,0,3,12.528637,77.789308
1467,Taneja Aerospace And Aviation,2005,1837,Denkanikottai,Tamil Nadu,0,0,3,12.528637,77.789308
1467,Taneja Aerospace And Aviation,2006,1837,Denkanikottai,Tamil Nadu,0,0,3,12.528637,77.789308
1467,Taneja Aerospace And Aviation,2007,1837,Denkanikottai,Tamil Nadu,0,0,3,12.528637,77.789308
1467,Taneja Aerospace And Aviation,2008,1837,Denkanikottai,Tamil Nadu,0,0,3,12.528637,77.789308
1467,Taneja Aerospace And Aviation,2009,1837,Denkanikottai,Tamil Nadu,0,0,3,12.528637,77.789308
1467,Taneja Aerospace And Aviation,2010,1837,Denkanikottai,Tamil Nadu,0,0,3,12.528637,77.789308
1468,Tata Chemicals,2003,1838,Mithapur,Gujarat,0,0,1,22.615702,72.12236
1468,Tata Chemicals,2005,1838,Mithapur,Gujarat,0,0,1,22.615702,72.12236
1468,Tata Chemicals,2006,1838,Mithapur,Gujarat,0,0,1,22.615702,72.12236
1468,Tata Chemicals,2007,1838,Mithapur,Gujarat,0,0,1,22.615702,72.12236
1468,Tata Chemicals,2008,1838,Mithapur,Gujarat,0,0,1,22.615702,72.12236
1468,Tata Chemicals,2008,1839,Pune,Maharashtra,0,0,1,18.52043,73.856744
1468,Tata Chemicals,2009,1838,Mithapur,Gujarat,0,0,1,22.615702,72.12236
1468,Tata Chemicals,2009,1839,Pune,Maharashtra,0,0,1,18.52043,73.856744
1468,Tata Chemicals,2010,1838,Mithapur,Gujarat,0,0,1,22.615702,72.12236
1468,Tata Chemicals,2010,1839,Pune,Maharashtra,0,0,1,18.52043,73.856744
1469,Tata Coffee,2003,1840,Kushalanagara,Karnataka,0,0,5,12.457989,75.959559
1469,Tata Coffee,2005,1840,Kushalanagara,Karnataka,0,0,5,12.457989,75.959559
1469,Tata Coffee,2006,1840,Kushalanagara,Karnataka,0,0,5,12.457989,75.959559
1469,Tata Coffee,2007,1840,Kushalanagara,Karnataka,0,0,5,12.457989,75.959559
1469,Tata Coffee,2008,1840,Kushalanagara,Karnataka,0,0,5,12.457989,75.959559
1469,Tata Coffee,2009,1840,Kushalanagara,Karnataka,0,0,5,12.457989,75.959559
1469,Tata Coffee,2010,1840,Kushalanagara,Karnataka,0,0,5,12.457989,75.959559
1470,Tata Consultancy Services,2003,1841,Pune,Maharashtra,0,0,7,18.52043,73.856744
1470,Tata Consultancy Services,2005,1841,Pune,Maharashtra,0,0,7,18.52043,73.856744
1470,Tata Consultancy Services,2006,1841,Pune,Maharashtra,0,0,7,18.52043,73.856744
1470,Tata Consultancy Services,2007,1841,Pune,Maharashtra,0,0,7,18.52043,73.856744
1470,Tata Consultancy Services,2008,1841,Pune,Maharashtra,0,0,7,18.52043,73.856744
1470,Tata Consultancy Services,2009,1841,Pune,Maharashtra,0,0,7,18.52043,73.856744
1470,Tata Consultancy Services,2010,4028,Pune,Maharashtra,0,0,7,18.52043,73.856744
1470,Tata Consultancy Services,2010,4029,Bangalore,Karnataka,0,0,7,12.971599,77.594563
1470,Tata Consultancy Services,2010,4030,Delhi,Delhi,0,0,7,28.635308,77.22496
1470,Tata Consultancy Services,2010,4031,Delhi,Delhi,0,0,7,28.635308,77.22496
1470,Tata Consultancy Services,2010,4032,Hyderabad,Andhra Pradesh,0,0,7,17.385044,78.486671
1470,Tata Consultancy Services,2010,4033,Kolkata,West Bengal,0,0,7,22.572646,88.363895
1470,Tata Consultancy Services,2010,4034,Mumbai,Maharashtra,0,0,7,19.017615,72.856164
1470,Tata Consultancy Services,2010,4035,Mumbai,Maharashtra,0,0,7,19.017615,72.856164
1470,Tata Consultancy Services,2010,4036,Bangalore,Karnataka,0,0,7,12.971599,77.594563
1470,Tata Consultancy Services,2010,4037,Delhi,Delhi,0,0,7,28.635308,77.22496
1470,Tata Consultancy Services,2010,4038,Delhi,Delhi,0,0,7,28.635308,77.22496
1471,Tata Cummins,2007,1842,Jamshedpur,Jharkhand,0,0,3,22.7994,86.1923
1471,Tata Cummins,2008,1842,Jamshedpur,Jharkhand,0,0,3,22.7994,86.1923
1471,Tata Cummins,2009,1842,Jamshedpur,Jharkhand,0,0,3,22.7994,86.1923
1471,Tata Cummins,2010,1842,Jamshedpur,Jharkhand,0,0,3,22.7994,86.1923
1472,Tata International,2003,1843,Dewas,Madhya Pradesh,0,0,4,22.9663,76.046
1472,Tata International,2005,1843,Dewas,Madhya Pradesh,0,0,4,22.9663,76.046
1472,Tata International,2006,1843,Dewas,Madhya Pradesh,0,0,4,22.9663,76.046
1472,Tata International,2007,1843,Dewas,Madhya Pradesh,0,0,4,22.9663,76.046
1472,Tata International,2008,1843,Dewas,Madhya Pradesh,0,0,4,22.9663,76.046
1472,Tata International,2009,1843,Dewas,Madhya Pradesh,0,0,4,22.9663,76.046
1472,Tata International,2010,1843,Dewas,Madhya Pradesh,0,0,4,22.9663,76.046
1473,Tata Motors,2003,1844,Jamshedpur,Jharkhand,0,0,3,22.7994,86.1923
1473,Tata Motors,2003,1845,Pune,Maharashtra,0,0,3,18.52043,73.856744
1473,Tata Motors,2005,1844,Jamshedpur,Jharkhand,0,0,3,22.7994,86.1923
1473,Tata Motors,2005,1845,Pune,Maharashtra,0,0,3,18.52043,73.856744
1473,Tata Motors,2006,1844,Jamshedpur,Jharkhand,0,0,3,22.7994,86.1923
1473,Tata Motors,2006,1845,Pune,Maharashtra,0,0,3,18.52043,73.856744
1473,Tata Motors,2007,1844,Jamshedpur,Jharkhand,0,0,3,22.7994,86.1923
1473,Tata Motors,2007,1845,Pune,Maharashtra,0,0,3,18.52043,73.856744
1473,Tata Motors,2008,1844,Jamshedpur,Jharkhand,0,0,3,22.7994,86.1923
1473,Tata Motors,2008,1845,Pune,Maharashtra,0,0,3,18.52043,73.856744
1473,Tata Motors,2008,1846,Bangalore,Karnataka,0,0,3,12.971599,77.594563
1473,Tata Motors,2008,1847,Lucknow,Uttar Pradesh,0,0,3,26.846511,80.946683
1473,Tata Motors,2009,1844,Jamshedpur,Jharkhand,0,0,3,22.7994,86.1923
1473,Tata Motors,2009,1845,Pune,Maharashtra,0,0,3,18.52043,73.856744
1473,Tata Motors,2009,1846,Bangalore,Karnataka,0,0,3,12.971599,77.594563
1473,Tata Motors,2009,1847,Lucknow,Uttar Pradesh,0,0,3,26.846511,80.946683
1473,Tata Motors,2010,1844,Jamshedpur,Jharkhand,0,0,3,22.7994,86.1923
1473,Tata Motors,2010,1845,Pune,Maharashtra,0,0,3,18.52043,73.856744
1473,Tata Motors,2010,1846,Bangalore,Karnataka,0,0,3,12.971599,77.594563
1473,Tata Motors,2010,1847,Lucknow,Uttar Pradesh,0,0,3,26.846511,80.946683
1474,Tata Power Company,2003,1848,Mumbai,Maharashtra,0,0,8,19.017615,72.856164
1474,Tata Power Company,2005,1848,Mumbai,Maharashtra,0,0,8,19.017615,72.856164
1474,Tata Power Company,2006,1848,Mumbai,Maharashtra,0,0,8,19.017615,72.856164
1474,Tata Power Company,2007,1848,Mumbai,Maharashtra,0,0,8,19.017615,72.856164
1474,Tata Power Company,2008,1848,Mumbai,Maharashtra,0,0,8,19.017615,72.856164
1474,Tata Power Company,2009,1848,Mumbai,Maharashtra,0,0,8,19.017615,72.856164
1474,Tata Power Company,2010,1848,Mumbai,Maharashtra,0,0,8,19.017615,72.856164
1475,Tata Refractories,2003,1849,Brajarajnagar,Orissa,0,0,4,21.828529,83.921702
1475,Tata Refractories,2005,1849,Brajarajnagar,Orissa,0,0,4,21.828529,83.921702
1475,Tata Refractories,2006,1849,Brajarajnagar,Orissa,0,0,4,21.828529,83.921702
1475,Tata Refractories,2007,1849,Brajarajnagar,Orissa,0,0,4,21.828529,83.921702
1475,Tata Refractories,2008,1849,Brajarajnagar,Orissa,0,0,4,21.828529,83.921702
1475,Tata Refractories,2009,1849,Brajarajnagar,Orissa,0,0,4,21.828529,83.921702
1475,Tata Refractories,2010,1849,Brajarajnagar,Orissa,0,0,4,21.828529,83.921702
1476,Tata Steel,2003,1850,Jamshedpur,Jharkhand,0,0,4,22.7994,86.1923
1476,Tata Steel,2005,1850,Jamshedpur,Jharkhand,0,0,4,22.7994,86.1923
1476,Tata Steel,2006,1850,Jamshedpur,Jharkhand,0,0,4,22.7994,86.1923
1476,Tata Steel,2007,1850,Jamshedpur,Jharkhand,0,0,4,22.7994,86.1923
1476,Tata Steel,2008,1850,Jamshedpur,Jharkhand,0,0,4,22.7994,86.1923
1476,Tata Steel,2009,1850,Jamshedpur,Jharkhand,0,0,4,22.7994,86.1923
1476,Tata Steel,2010,1850,Jamshedpur,Jharkhand,0,0,4,22.7994,86.1923
1477,Tata Tea,2003,1851,Munnar,Kerala,0,0,5,10.084667,77.061493
1477,Tata Tea,2005,1851,Munnar,Kerala,0,0,5,10.084667,77.061493
1477,Tata Tea,2006,1851,Munnar,Kerala,0,0,5,10.084667,77.061493
1477,Tata Tea,2006,1852,Bangalore,Karnataka,0,0,5,12.971599,77.594563
1477,Tata Tea,2007,1852,Bangalore,Karnataka,0,0,5,12.971599,77.594563
1477,Tata Tea,2008,1852,Bangalore,Karnataka,0,0,5,12.971599,77.594563
1478,Technofour,2003,1853,Pune,Maharashtra,0,0,2,18.52043,73.856744
1478,Technofour,2005,1853,Pune,Maharashtra,0,0,2,18.52043,73.856744
1478,Technofour,2006,1853,Pune,Maharashtra,0,0,2,18.52043,73.856744
1478,Technofour,2007,1853,Pune,Maharashtra,0,0,2,18.52043,73.856744
1478,Technofour,2008,1853,Pune,Maharashtra,0,0,2,18.52043,73.856744
1478,Technofour,2009,1853,Pune,Maharashtra,0,0,2,18.52043,73.856744
1478,Technofour,2010,1853,Pune,Maharashtra,0,0,2,18.52043,73.856744
1479,Tecumesh Products India,2003,1854,Hyderabad,Andhra Pradesh,0,0,3,17.385044,78.486671
1479,Tecumesh Products India,2005,1854,Hyderabad,Andhra Pradesh,0,0,3,17.385044,78.486671
1479,Tecumesh Products India,2006,1854,Hyderabad,Andhra Pradesh,0,0,3,17.385044,78.486671
1479,Tecumesh Products India,2007,1854,Hyderabad,Andhra Pradesh,0,0,3,17.385044,78.486671
1479,Tecumesh Products India,2008,1854,Hyderabad,Andhra Pradesh,0,0,3,17.385044,78.486671
1479,Tecumesh Products India,2009,1854,Hyderabad,Andhra Pradesh,0,0,3,17.385044,78.486671
1479,Tecumesh Products India,2010,1854,Hyderabad,Andhra Pradesh,0,0,3,17.385044,78.486671
1480,Tejas Networks,2008,1855,Bangalore,Karnataka,0,0,2,12.971599,77.594563
1480,Tejas Networks,2008,1856,Mumbai,Maharashtra,0,0,2,19.017615,72.856164
1480,Tejas Networks,2009,1855,Bangalore,Karnataka,0,0,2,12.971599,77.594563
1480,Tejas Networks,2009,1856,Mumbai,Maharashtra,0,0,2,19.017615,72.856164
1480,Tejas Networks,2010,1855,Bangalore,Karnataka,0,0,2,12.971599,77.594563
1480,Tejas Networks,2010,1856,Mumbai,Maharashtra,0,0,2,19.017615,72.856164
1480,Tejas Networks,2010,4039,Bangalore,Karnataka,0,0,2,12.971599,77.594563
1480,Tejas Networks,2010,4040,Delhi,Delhi,0,0,2,28.635308,77.22496
1481,Telco Construction Equipment Company,2003,1857,Dharwad,Karnataka,0,0,3,15.465067,75.003481
1481,Telco Construction Equipment Company,2003,1858,Jamshedpur,Jharkhand,0,0,3,22.7994,86.1923
1481,Telco Construction Equipment Company,2005,1857,Dharwad,Karnataka,0,0,3,15.465067,75.003481
1481,Telco Construction Equipment Company,2005,1858,Jamshedpur,Jharkhand,0,0,3,22.7994,86.1923
1481,Telco Construction Equipment Company,2006,1857,Dharwad,Karnataka,0,0,3,15.465067,75.003481
1481,Telco Construction Equipment Company,2006,1858,Jamshedpur,Jharkhand,0,0,3,22.7994,86.1923
1481,Telco Construction Equipment Company,2007,1857,Dharwad,Karnataka,0,0,3,15.465067,75.003481
1481,Telco Construction Equipment Company,2007,1858,Jamshedpur,Jharkhand,0,0,3,22.7994,86.1923
1481,Telco Construction Equipment Company,2008,1857,Dharwad,Karnataka,0,0,3,15.465067,75.003481
1481,Telco Construction Equipment Company,2008,1858,Jamshedpur,Jharkhand,0,0,3,22.7994,86.1923
1481,Telco Construction Equipment Company,2009,1857,Dharwad,Karnataka,0,0,3,15.465067,75.003481
1481,Telco Construction Equipment Company,2009,1858,Jamshedpur,Jharkhand,0,0,3,22.7994,86.1923
1481,Telco Construction Equipment Company,2010,1857,Dharwad,Karnataka,0,0,3,15.465067,75.003481
1481,Telco Construction Equipment Company,2010,1858,Jamshedpur,Jharkhand,0,0,3,22.7994,86.1923
1482,Teletube Electronics,2003,1859,Delhi,Delhi,0,0,2,28.635308,77.22496
1482,Teletube Electronics,2005,1859,Delhi,Delhi,0,0,2,28.635308,77.22496
1482,Teletube Electronics,2006,1859,Delhi,Delhi,0,0,2,28.635308,77.22496
1482,Teletube Electronics,2007,1859,Delhi,Delhi,0,0,2,28.635308,77.22496
1482,Teletube Electronics,2008,1859,Delhi,Delhi,0,0,2,28.635308,77.22496
1482,Teletube Electronics,2009,1859,Delhi,Delhi,0,0,2,28.635308,77.22496
1482,Teletube Electronics,2010,1859,Delhi,Delhi,0,0,2,28.635308,77.22496
1483,Teltech Instrumentation,2003,1860,Pune,Maharashtra,0,0,3,18.52043,73.856744
1483,Teltech Instrumentation,2005,1860,Pune,Maharashtra,0,0,3,18.52043,73.856744
1483,Teltech Instrumentation,2006,1860,Pune,Maharashtra,0,0,3,18.52043,73.856744
1483,Teltech Instrumentation,2007,1860,Pune,Maharashtra,0,0,3,18.52043,73.856744
1483,Teltech Instrumentation,2008,1860,Pune,Maharashtra,0,0,3,18.52043,73.856744
1484,Terumo Penpol,2003,1861,Trivandrum,Kerala,0,1,2,8.487495,76.948623
1484,Terumo Penpol,2005,1861,Trivandrum,Kerala,0,1,2,8.487495,76.948623
1484,Terumo Penpol,2006,1861,Trivandrum,Kerala,0,1,2,8.487495,76.948623
1484,Terumo Penpol,2007,1861,Trivandrum,Kerala,0,1,2,8.487495,76.948623
1484,Terumo Penpol,2008,1861,Trivandrum,Kerala,0,1,2,8.487495,76.948623
